No_;Tienda;Document No_;Item No_;Nombre Item;Descripción Item Ajuste;Posting Date;Cantidad;Importe Costo;Tipo;Observacion;Creado Por;SEMANA;DIVISION;TIPO DE AJUSTE;AÑO;AJUSTES;Departamento
CDI01;MEGABODEGA AEC;PDANA-004428;C153123;SET COLAS RESORTE+GANCHO P/NIÑA;SET COLAS RESORTE+GANCHO P/NIÑA dañado regalia comayaguela caja #2 (Aylin P);17/4/2026 00:00;-1;-9.22;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#2);AECDOMINIO\AUXILIAR4.INVENTARIO;16;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004435;C025764;CARGADOR INFINITYX T/C;CARGADOR INFINITYX T/Cdañado dev comayaguela caja #3 Aylin P;18/4/2026 00:00;-1;-117.81;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA #3) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;TECNOLOGIA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004435;C056776;CAJA D/REGALO;CAJA D/REGALOdañado dev comayaguela caja #3 Aylin P;18/4/2026 00:00;-3;-36.52;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA #3) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;CELEBRACIONES;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004435;C057899;RIMEL;RIMELdañado dev comayaguela caja #3 Aylin P;18/4/2026 00:00;-1;-6.91;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA #3) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004435;C064187;PLATO HONDO D/VIDRIO #9.5;PLATO HONDO D/VIDRIO #9.5dañado dev comayaguela caja #3 Aylin P;18/4/2026 00:00;-1;-24.85;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA #3) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004435;C094672;SET VASOS PLASTICOS 3PZS;SET VASOS PLASTICOS 3PZSdañado dev comayaguela caja #3 Aylin P;18/4/2026 00:00;-1;-11.21;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA #3) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004435;C096759;PACK TAZAS PLASTICAS 4PZS;PACK TAZAS PLASTICAS 4PZSdañado dev comayaguela caja #3 Aylin P;18/4/2026 00:00;-1;-15.54;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA #3) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004435;C097553;FRUTA ARTIFICIAL DECORATIVA D/MESA MELOCOTON 20CM;FRUTA ARTIFICIAL DECORATIVA D/MESA MELOCOTON 20CMdañado dev comayaguela caja #3 Aylin P;18/4/2026 00:00;-2;-86.29;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA #3) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004435;C101264;LENTES LED ROJOS;LENTES LED ROJOSdañado dev comayaguela caja #3 Aylin P;18/4/2026 00:00;-1;-9.51;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA #3) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;CELEBRACIONES;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004435;C119187;ORGANIZADOR D/CEPILLO DENTAL;ORGANIZADOR D/CEPILLO DENTALdañado dev comayaguela caja #3 Aylin P;18/4/2026 00:00;-1;-18.5;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA #3) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004435;C119225;ORGANIZADOR D/CEPILLO DENTAL;ORGANIZADOR D/CEPILLO DENTALdañado dev comayaguela caja #3 Aylin P;18/4/2026 00:00;-1;-30.63;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA #3) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004435;C130131;FRUTAS ARTIFICIAL DECORATIVA D/MESA;FRUTAS ARTIFICIAL DECORATIVA D/MESAdañado dev comayaguela caja #3 Aylin P;18/4/2026 00:00;-1;-86.42;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA #3) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004461;C143745;SANDALIAS P/NIÑA PRE-INF PLANAS;SANDALIAS P/NIÑA PRE-INF PLANASregalia dañado dev gracias #2 caja#1 Aylin P;23/4/2026 00:00;-1;-80.16;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;CALZADO;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004461;C155924;BRASSIER P/SEÑORA S/VARILLA COPA C;BRASSIER P/SEÑORA S/VARILLA COPA Cregalia dañado dev gracias #2 caja#1 Aylin P;23/4/2026 00:00;-3;-80.69;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;INTERIOR DETALLE;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004461;C156985;DIADEMA P/DAMA;DIADEMA P/DAMAregalia dañado dev gracias #2 caja#1 Aylin P;23/4/2026 00:00;-1;-21.97;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004461;C157463;PACK TOBIMEDIAS P/DAMA 3PZS;PACK TOBIMEDIAS P/DAMA 3PZSregalia dañado dev gracias #2 caja#1 Aylin P;23/4/2026 00:00;-1;-14.8;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;INTERIOR DETALLE;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004461;C162845;VESTIDO P/DAMA M/C FORMAL CORTO ;VESTIDO P/DAMA M/C FORMAL CORTOregalia dañado dev gracias #2 caja#1 Aylin P ;23/4/2026 00:00;-1;-163.61;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;ROPA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004461;C163533;LLAVERO BASICO ;LLAVERO BASICO regalia dañado dev gracias #2 caja#1 Aylin P;23/4/2026 00:00;-1;-10.82;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004461;C168479;ARITOS P/DAMA D/COBRE;ARITOS P/DAMA D/COBREregalia dañado dev gracias #2 caja#1 Aylin P;23/4/2026 00:00;-1;-37.66;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004461;C185059;CREMA CORPORAL REVEL SECRET 236ML VELVET NIGTH;CREMA CORPORAL REVEL SECRET 236ML VELVET NIGTHregalia dañado dev gracias #2 caja#1 Aylin P;23/4/2026 00:00;-1;-25.15;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004461;C186189;SET MUÑECA+PONY+ACCESORIOS G;SET MUÑECA+PONY+ACCESORIOS Gregalia dañado dev gracias #2 caja#1 Aylin P;23/4/2026 00:00;-1;-97.78;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (GRACIAS #2 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;JUGUETERIA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004462;C007280;VELA P/PASTEL NUMEROS;VELA P/PASTEL NUMEROSdañado dev san lorenzo caja 1 Aylin P;23/4/2026 00:00;-1;-3.23;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN LORENZO CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;CELEBRACIONES;DAÑADO;2026;1;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004462;C010616;LIPSTICK NEW BABY ;LIPSTICK NEW BABY dañado dev san lorenzo caja 1 Aylin P;23/4/2026 00:00;-2;-19.04;NEG;AJUSTE DE SALIDA DE MERCADERIA POR DAÑADO DEVOLUCIONES DE TIENDAS (SAN LORENZO CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;17;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004430;C176688;FRUTA ARTIFICIAL DECORATIVA D/COLGAR ;FRUTA ARTIFICIAL DECORATIVA D/COLGAR dañado regalia comayaguela caja #4 (Aylin P) ;17/4/2026 00:00;-2;-28.05;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#4);AECDOMINIO\AUXILIAR4.INVENTARIO;16;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004430;C177553;FRUTA ARITIFICAL DECORATIVA D/COLGAR;FRUTA ARITIFICAL DECORATIVA D/COLGAR dañado regalia comayaguela caja #4 (Aylin P);17/4/2026 00:00;-1;-14.36;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#4);AECDOMINIO\AUXILIAR4.INVENTARIO;16;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004431;450909;TOBIMEDIA P/HOMBRE ;TOBIMEDIA P/HOMBRE regalia dañado dev progreso 1 caja 1 Aylin P;18/4/2026 00:00;-1;-7.16;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (PROGRSO #1 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;INTERIOR DETALLE;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004431;482601;ORGANIZADOR D/MAQUILLAJE;ORGANIZADOR D/MAQUILLAJEregalia dañado dev progreso 1 caja 1 Aylin P;18/4/2026 00:00;-1;-62.46;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (PROGRSO #1 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004431;C031533;BRASSIER P/DAMA COPA A;BRASSIER P/DAMA COPA Aregalia dañado dev progreso 1 caja 1 Aylin P;18/4/2026 00:00;-1;-32.64;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (PROGRSO #1 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;INTERIOR DETALLE;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004431;C032222;CARTERA P/DAMA T-L;CARTERA P/DAMA T-Lregalia dañado dev progreso 1 caja 1 Aylin P;18/4/2026 00:00;-1;-216.49;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (PROGRSO #1 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004431;C048429;PACK TOBILLERAS P/BEBE NIÑO 3PZS;PACK TOBILLERAS P/BEBE NIÑO 3PZSregalia dañado dev progreso 1 caja 1 Aylin P;18/4/2026 00:00;-1;-11.45;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (PROGRSO #1 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;INTERIOR DETALLE;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004431;C093186;SET CEPILLO+PEINE P/BEBE;SET CEPILLO+PEINE P/BEBEregalia dañado dev progreso 1 caja 1 Aylin P;18/4/2026 00:00;-1;-16.95;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (PROGRSO #1 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;BEBE;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004431;C100378;CUBO MAGICO AVENGERS;CUBO MAGICO AVENGERSregalia dañado dev progreso 1 caja 1 Aylin P;18/4/2026 00:00;-1;-14.23;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (PROGRSO #1 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;JUGUETERIA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004431;C113117;SANDALIAS P/NIÑA PRE-INF PLANAS;SANDALIAS P/NIÑA PRE-INF PLANASregalia dañado dev progreso 1 caja 1 Aylin P;18/4/2026 00:00;-1;-75.71;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (PROGRSO #1 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;CALZADO;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004431;C114904;CAMISETA P/NIÑA JUV T/POLO CORTA ;CAMISETA P/NIÑA JUV T/POLO CORTA regalia dañado dev progreso 1 caja 1 Aylin P;18/4/2026 00:00;-1;-89.23;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (PROGRSO #1 CAJA #1) (DEPTO. DEVOLUCIONES);AECDOMINIO\AUXILIAR1.INVENTARIO;16;ROPA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004428;C154377;SET COLA+GANCHOS P/NIÑA;SET COLA+GANCHOS P/NIÑA dañado regalia comayaguela caja #2 (Aylin P);17/4/2026 00:00;-1;-8.94;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#2);AECDOMINIO\AUXILIAR4.INVENTARIO;16;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004428;C154862;PAR COLAS P/DAMA;PAR COLAS P/DAMA dañado regalia comayaguela caja #2 (Aylin P);17/4/2026 00:00;-2;-8.49;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#2);AECDOMINIO\AUXILIAR4.INVENTARIO;16;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004428;C160539;PAR GANCHOS P/NIÑA PINZA;PAR GANCHOS P/NIÑA PINZA dañado regalia comayaguela caja #2 (Aylin P);17/4/2026 00:00;-1;-7.61;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#2);AECDOMINIO\AUXILIAR4.INVENTARIO;16;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004428;C168414;SET GANCHOS P/NIÑA MARIPOSA;SET GANCHOS P/NIÑA MARIPOSA dañado regalia comayaguela caja #2 (Aylin P);17/4/2026 00:00;-1;-9.78;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#2);AECDOMINIO\AUXILIAR4.INVENTARIO;16;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004428;C174336;PACK TALONERAS P/DAMA 3PZS;PACK TALONERAS P/DAMA 3PZS dañado regalia comayaguela caja #2 (Aylin P);17/4/2026 00:00;-1;-17.27;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#2);AECDOMINIO\AUXILIAR4.INVENTARIO;16;INTERIOR DETALLE;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004428;C178046;PAR COLAS P/NIÑA;PAR COLAS P/NIÑA dañado regalia comayaguela caja #2 (Aylin P);17/4/2026 00:00;-1;-8.17;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#2);AECDOMINIO\AUXILIAR4.INVENTARIO;16;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004428;C181781;BRASSIER P/DAMA COPA B ;BRASSIER P/DAMA COPA B  dañado regalia comayaguela caja #2 (Aylin P);17/4/2026 00:00;-1;-36.73;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#2);AECDOMINIO\AUXILIAR4.INVENTARIO;16;INTERIOR DETALLE;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004428;C182342;SET PULSERAS P/HOMBRE ;SET PULSERAS P/HOMBRE  dañado regalia comayaguela caja #2 (Aylin P);17/4/2026 00:00;-1;-21.76;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#2);AECDOMINIO\AUXILIAR4.INVENTARIO;16;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004428;C187235;CONJUNTO P/NIÑA INF VESTIR SHORTS  ;CONJUNTO P/NIÑA INF VESTIR SHORTS dañado regalia comayaguela caja #2 (Aylin P)  ;17/4/2026 00:00;-1;-256.76;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#2);AECDOMINIO\AUXILIAR4.INVENTARIO;16;ROPA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004429;014513;QUITA ESMALTE FLORAL 4ONZ       ;QUITA ESMALTE FLORAL 4ONZ dañado regalia comayaguela caja #3 (Aylin P)       ;17/4/2026 00:00;-1;-25.42;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#3);AECDOMINIO\AUXILIAR4.INVENTARIO;16;BELLEZA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004429;395399;CREMA CORPORAL NESSRIN 236ML PINK LOVE MAG;CREMA CORPORAL NESSRIN 236ML PINK LOVE MAG dañado regalia comayaguela caja #3 (Aylin P);17/4/2026 00:00;-1;-63.33;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#3);AECDOMINIO\AUXILIAR4.INVENTARIO;16;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004429;439324;CREMA CORPORAL NESSRIN 236ML MINI CHARM;CREMA CORPORAL NESSRIN 236ML MINI CHARM dañado regalia comayaguela caja #3 (Aylin P);17/4/2026 00:00;-1;-52.19;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#3);AECDOMINIO\AUXILIAR4.INVENTARIO;16;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004429;C028235;CERA CAPILAR OSTWINT 150ML 08 WEB ;CERA CAPILAR OSTWINT 150ML 08 WEB dañado regalia comayaguela caja #3 (Aylin P) ;17/4/2026 00:00;-1;-57.43;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#3);AECDOMINIO\AUXILIAR4.INVENTARIO;16;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004430;301118;SOMBRILLA FLORIADO;SOMBRILLA FLORIADO dañado regalia comayaguela caja #4 (Aylin P);17/4/2026 00:00;-1;-107.75;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#4);AECDOMINIO\AUXILIAR4.INVENTARIO;16;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004430;C015875;SET CREMA CORPORAL NUTRIDERM 355ML NUTRICION+133ML;SET CREMA CORPORAL NUTRIDERM 355ML NUTRICION+133ML dañado regalia comayaguela caja #4 (Aylin P);17/4/2026 00:00;-1;-113.9;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#4);AECDOMINIO\AUXILIAR4.INVENTARIO;16;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004430;C037076;RELOJ D/PARED P/NIÑOS;RELOJ D/PARED P/NIÑOS dañado regalia comayaguela caja #4 (Aylin P);17/4/2026 00:00;-1;-54.84;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#4);AECDOMINIO\AUXILIAR4.INVENTARIO;16;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004430;C041044;SET CEPILLOS P/LAVAR ROPA 2PZS;SET CEPILLOS P/LAVAR ROPA 2PZS dañado regalia comayaguela caja #4 (Aylin P);17/4/2026 00:00;-1;-16.03;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#4);AECDOMINIO\AUXILIAR4.INVENTARIO;16;HOGAR;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004430;C051604;SET DIADEMA+GANCHOS PINZA P/NIÑA 3PZS;SET DIADEMA+GANCHOS PINZA P/NIÑA 3PZS dañado regalia comayaguela caja #4 (Aylin P);17/4/2026 00:00;-12;-276.54;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#4);AECDOMINIO\AUXILIAR4.INVENTARIO;16;ACCESORIOS;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004430;C098693;SHORT NIÑA INF TELA CARGO COLORES;SHORT NIÑA INF TELA CARGO COLORES dañado regalia comayaguela caja #4 (Aylin P);17/4/2026 00:00;-1;-134.77;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#4);AECDOMINIO\AUXILIAR4.INVENTARIO;16;ROPA;DAÑADO;2026;0;DEVOLUCIONES
CDI01;MEGABODEGA AEC;PDANA-004430;C159716;JABON BARRA HUSH 90G FRUTOS ROJOS;JABON BARRA HUSH 90G FRUTOS ROJOS dañado regalia comayaguela caja #4 (Aylin P);17/4/2026 00:00;-1;-7.52;NEG;AJUSTE DE SALIDA DE MERCADERIA POR REGALIA DAÑADA DEVOLUCIONES DE TIENDAS (COMAYAGUELA CAJA#4);AECDOMINIO\AUXILIAR4.INVENTARIO;16;CUIDADO PERSONAL;DAÑADO;2026;0;DEVOLUCIONES
